Year,river,date,DO,BOD,COD,SS,pH,NH3N,TEMP,COND,SAL,TUR,TC,Class
2020,AMPANG,15/9/2020,6.667,9,34,72,7.121,5.77,26.916,188.369,0.088,47.228,33000000,Slightly Polluted
2020,AMPANG,12/11/2020,6.043,9,21,74,7.104,2.71,28.125,152.204,0.07,68.144,5000000,Slightly Polluted
2020,RUMPUT,7/1/2020,8.778,4,16,5,7.578,<0.010,24.767,44.568,0.019,1.199,32000,Clean
2020,RUMPUT,9/3/2020,7.635,3,12,9,7.878,0.04,26.095,42.252,0.018,2.972,300000,Clean
2020,RUMPUT,14/5/2020,7.948,2,12,23,7.382,0.05,24.481,34.743,0.015,0.34,9600,Clean
2020,RUMPUT,13/7/2020,8.56,2,8,49,8.019,0.12,23.275,33.519,0.014,15.464,48000,Clean
2020,RUMPUT,7/9/2020,8.645,1,10,2,7.234,0.04,25.009,44.356,0.019,2.333,22000,Clean
2020,RUMPUT,6/11/2020,8.667,<1.000,9,6,7.464,<0.010,24.405,40.636,0.018,3.83,21000,Clean
2020,KLANG,8/1/2020,3.791,10,31,12,7.206,7.17,28.613,318.234,0.15,12.093,136000,Polluted
2020,KLANG,12/3/2020,4.128,5,27,91,7.604,12.9,30.636,302.815,0.142,35.509,380000,Polluted
2020,KLANG,8/5/2020,4.537,2,17,113,7.229,4.79,29.752,234.985,0.11,25.346,144000,Slightly Polluted
2020,KLANG,7/7/2020,4.781,7,22,24,7.53,7.73,28.79,259.377,0.122,39.164,320000,Slightly Polluted
2020,KLANG,8/9/2020,4.674,13,32,15,7.124,5.35,29.319,310.19,0.146,16.871,650000,Slightly Polluted
2020,KLANG,7/11/2020,5.547,13,33,142,7.183,2.37,27.959,211.978,0.099,84.72,580000,Slightly Polluted
2020,BATU,12/1/2020,8.562,3,12,14,7.608,0.03,24.854,32.913,0.014,3.961,66000,Clean
2020,BATU,10/3/2020,7.509,2,15,6,8.183,0.03,25.858,26.398,0.011,1.537,320000,Clean
2020,BATU,13/5/2020,7.578,2,13,3,7.284,0.95,24.937,25.683,0.01,4.109,24000,Clean
2020,BATU,13/7/2020,8.446,3,9,9,8.134,0.25,23.713,19.613,0.008,3.534,44000,Clean
2020,BATU,7/9/2020,8.413,1,10,<1.000,7.07,<0.010,25.907,30.936,0.013,2.735,102000,Clean
2020,BATU,11/11/2020,8.464,<1.000,3,1,7.339,<0.010,25.325,29.438,0.012,0.41,65000,Clean
2020,AMPANG,11/1/2020,5.334,9,30,57,7.043,2.96,28.171,131.313,0.06,21.658,990000,Slightly Polluted
2020,AMPANG,11/3/2020,4.599,5,23,103,7.42,4.12,32.394,197.779,0.091,35.069,860000,Slightly Polluted
2020,AMPANG,17/5/2020,6.751,3,19,617,7.052,1.12,26.785,62.622,0.028,359.987,184000,Slightly Polluted
2020,AMPANG,12/7/2020,6.811,11,31,158,7.482,1.18,27.608,84.613,0.038,85.066,380000,Slightly Polluted
2020,AMPANG,15/9/2020,7.183,2,11,66,6.848,2.77,26.156,83.548,0.038,46.907,7000000,Slightly Polluted
2020,AMPANG,12/11/2020,7.423,3,12,83,6.808,1.08,27.5,75.022,0.034,71.628,930000,Slightly Polluted
2020,JINJANG,14/1/2020,6.945,4,19,30,7.239,1.2,28.003,117.466,0.054,9.852,420000,Slightly Polluted
2020,JINJANG,8/3/2020,6.25,6,25,20,7.741,1.54,29.876,134.454,0.062,9.905,450000,Slightly Polluted
2020,JINJANG,14/5/2020,6.093,4,19,19,6.95,1.32,29.79,97.353,0.044,16.961,420000,Slightly Polluted
2020,JINJANG,15/7/2020,6.903,4,11,5,7.549,2,28.049,106.279,0.049,8.144,420000,Clean
2020,JINJANG,15/9/2020,7.324,2,19,24,6.809,0.85,27.142,95.178,0.043,34.558,510000,Clean
2020,JINJANG,11/11/2020,7.019,6,22,10,6.868,0.73,27.87,96.633,0.044,6.042,310000,Clean
2020,ANAK AIR BATU,10/1/2020,6.449,4,23,2,7.193,1.88,28.54,105.252,0.048,9.084,260000,Slightly Polluted
2020,ANAK AIR BATU,4/3/2020,5.694,5,17,6,7.746,2.54,30.865,330.65,0.155,5.203,48000,Slightly Polluted
2020,ANAK AIR BATU,10/5/2020,6.176,3,14,1,7.307,0.61,29.261,171.88,0.08,4.377,256000,Clean
2020,ANAK AIR BATU,6/7/2020,5.605,7,29,91,7.828,0.49,27.86,233.318,0.109,107.335,380000,Slightly Polluted
2020,ANAK AIR BATU,9/9/2020,6.744,3,13,2,7.154,1.61,27.731,264.957,0.124,6.188,270000,Clean
2020,ANAK AIR BATU,10/11/2020,6.864,3,13,5,7.024,1.26,26.775,178.836,0.083,2.338,290000,Clean
2020,KLANG,8/1/2020,3.291,10,31,60,7.051,6.92,29.484,356.663,0.168,14.318,450000,Polluted
2020,KLANG,12/3/2020,2.939,6,35,199,7.557,3.49,29.316,261.178,0.122,162.948,1340000,Polluted
2020,KLANG,8/5/2020,3.485,3,22,59,6.971,4.03,29.378,216.589,0.101,52.777,34000,Slightly Polluted
2020,KLANG,7/7/2020,2.816,8,23,56,7.343,4.21,28.364,199.397,0.093,95.9,1340000,Polluted
2020,KLANG,8/9/2020,2.629,20,66,30,7.017,3.91,29.443,298.716,0.14,38.386,37000000,Polluted
2020,KLANG,7/11/2020,3.816,15,48,77,6.754,3.31,28.236,240.657,0.113,57.697,3500000,Polluted
2020,KERAYONG,6/1/2020,3.123,10,29,31,7.25,12.2,29.901,420.165,0.199,19.352,1660000,Polluted
2020,KERAYONG,6/3/2020,5.637,9,22,23,7.854,4.02,27.042,261.951,0.123,16.537,960000,Slightly Polluted
2020,KERAYONG,10/5/2020,5.179,3,16,11,7.597,8.19,30.843,327.166,0.154,8.31,420000,Slightly Polluted
2020,KERAYONG,8/7/2020,6.287,6,19,28,7.865,14,28.58,275.361,0.129,22.482,300000,Slightly Polluted
2020,KERAYONG,13/9/2020,5.087,12,40,23,7.197,4.82,27.765,235.124,0.11,23.389,1040000,Slightly Polluted
2020,KERAYONG,9/11/2020,6.992,13,44,11,7.708,10.8,28.983,372.045,0.176,7.767,720000,Slightly Polluted
2020,PENCHALA,10/1/2020,3.776,8,26,37,6.971,3.41,28.115,235.753,0.11,5.379,1280000,Slightly Polluted
2020,PENCHALA,4/3/2020,2.374,14,42,34,7.564,8.38,30.35,462.612,0.22,10.093,1090000,Polluted
2020,PENCHALA,10/5/2020,5.38,3,13,3,7.307,4.05,29.16,229.78,0.107,5.764,240000,Slightly Polluted
2020,PENCHALA,6/7/2020,3.484,12,37,9,7.624,4.94,28.561,250.712,0.117,7.289,340000,Polluted
2020,PENCHALA,9/9/2020,4.498,9,70,19,7.09,4.03,28.601,294.36,0.138,7.959,61000,Polluted
2020,PENCHALA,10/11/2020,3.91,11,38,17,7.083,5.53,27.55,289.008,0.136,6.569,210000,Polluted
2020,DAMANSARA,8/1/2020,6.828,6,30,70,7.995,6.97,30.736,293.036,0.137,57.045,350000,Slightly Polluted
2020,DAMANSARA,4/3/2020,4.7,5,14,72,7.6,4.49,31.982,290.519,0.136,32.993,240000,Slightly Polluted
2020,DAMANSARA,10/5/2020,3.991,2,12,34,7.115,5.58,28.938,233.16,0.109,29.225,1180000,Slightly Polluted
2020,DAMANSARA,8/7/2020,6.223,9,26,124,7.564,2.83,26.937,124.293,0.057,174.498,420000,Slightly Polluted
2020,DAMANSARA,9/9/2020,5.536,6,21,49,7.045,3.96,30.219,260.949,0.122,26.548,720000,Slightly Polluted
2020,DAMANSARA,10/11/2020,3.028,27,65,58,7.079,5.84,27.803,271.305,0.127,48.99,36000000,Polluted
2020,DAMANSARA,10/1/2020,7.833,3,15,37,6.989,0.2,30.719,66.198,0.029,11.899,76000,Clean
2020,DAMANSARA,4/3/2020,6.967,4,25,21,7.724,0.14,32.325,134.225,0.061,19.305,22000,Clean
2020,DAMANSARA,10/5/2020,6.439,1,5,23,6.636,0.12,29.559,50.758,0.022,33.14,32000,Clean
2020,DAMANSARA,7/7/2020,8.004,3,7,16,7.072,0.22,30.361,55.785,0.024,7.785,12000,Clean
2020,DAMANSARA,9/9/2020,7.857,2,8,17,6.792,0.08,30.948,88.627,0.04,20.609,99000,Clean
2020,DAMANSARA,10/11/2020,8.556,2,10,4,6.772,<0.010,28.977,68.381,0.031,2.662,26000,Clean
2020,KLANG,6/1/2020,3.298,7,32,47,7.057,5.14,28.627,284.98,0.134,21.85,320000,Polluted
2020,KLANG,6/3/2020,4.506,16,40,25,7.405,4.3,28.518,245.133,0.115,40.047,800000,Polluted
2020,KLANG,10/5/2020,4.537,4,20,13,7.322,3.31,29.94,242,0.113,8.509,80000,Slightly Polluted
2020,KLANG,8/7/2020,5.295,7,26,52,7.423,7.74,27.246,195.019,0.091,40.298,208000,Slightly Polluted
2020,KLANG,13/9/2020,5.419,9,26,58,7.021,1.7,27.456,102.59,0.047,23.542,780000,Slightly Polluted
2020,KLANG,9/11/2020,5.227,10,28,73,7.094,2.88,27.856,185.636,0.086,58.848,660000,Slightly Polluted
2020,KLANG,11/1/2020,3.976,10,20,21,7.126,4.6,28.745,260.444,0.122,18.078,940000,Slightly Polluted
2020,KLANG,11/3/2020,4.22,5,17,54,7.408,5.58,29.398,270.828,0.127,15.633,580000,Slightly Polluted
2020,KLANG,15/5/2020,4.462,3,16,51,7.205,3.19,29.663,211.623,0.098,26.748,550000,Slightly Polluted
2020,KLANG,12/7/2020,5.475,8,30,100,7.674,2.76,27.117,161.275,0.075,45.07,610000,Slightly Polluted
2020,KLANG,13/9/2020,6.063,6,17,40,7.049,1.55,27.986,171.685,0.08,26.707,1010000,Slightly Polluted
2020,KLANG,9/11/2020,6.005,11,24,111,7.074,1.72,28.143,156.572,0.073,43.873,1040000,Slightly Polluted
2020,KLANG,11/1/2020,4.417,13,26,33,7.144,4.62,28.616,261.91,0.123,30.838,450000,Polluted
2020,KLANG,11/3/2020,3.592,5,22,87,7.369,6.07,29.259,284.57,0.134,27.945,540000,Polluted
2020,KLANG,15/5/2020,4.786,3,19,53,7.249,3.18,30.376,209.276,0.097,21.561,320000,Slightly Polluted
2020,KLANG,12/7/2020,5.819,8,26,92,7.691,2.38,26.96,154.815,0.072,62.682,1090000,Slightly Polluted
2020,KLANG,14/9/2020,5.848,8,18,31,6.791,0.96,27.709,144.543,0.067,17.46,4500000,Slightly Polluted
2020,KLANG,11/11/2020,5.996,6,18,32,7.3,1.4,28.198,141.344,0.065,14.625,1100000,Slightly Polluted
2020,KLANG,10/1/2020,4.941,6,18,8,7.174,5.1,28.67,277.562,0.13,24.072,300000,Slightly Polluted
2020,KLANG,5/3/2020,1.542,8,27,26,7.403,4.95,28.934,266.841,0.125,34.621,320000,Polluted
2020,KLANG,15/5/2020,4.213,4,21,42,7.081,3.13,28.658,175.949,0.082,20.888,128000,Slightly Polluted
2020,KLANG,6/7/2020,2.688,5,23,13,7.319,0.4,28.191,229.354,0.107,23.333,420000,Slightly Polluted
2020,KLANG,9/9/2020,4.2,10,21,87,7.033,3.14,27.721,241.269,0.113,79.75,540000,Polluted
2020,KLANG,10/11/2020,5.788,6,20,51,7.034,1.62,26.978,154.497,0.072,32.051,590000,Slightly Polluted
2020,BUNOS,11/1/2020,3.782,58,129,1960,7.315,4.67,28.818,153.55,0.071,2776.344,8000000,Polluted
2020,BUNOS,5/3/2020,4.849,8,26,111,7.484,1.24,29.597,370.117,0.175,72.448,420000,Slightly Polluted
2020,BUNOS,15/5/2020,5.512,5,30,21,7.551,0.67,30.013,351.728,0.166,7.002,400000,Slightly Polluted
2020,BUNOS,12/7/2020,6.494,7,22,20,7.897,0.42,28.613,321.583,0.152,11.915,340000,Clean
2020,BUNOS,14/9/2020,4.913,7,22,5,7.266,0.77,28.638,365.035,0.173,4.994,1020000,Slightly Polluted
2020,BUNOS,12/11/2020,4.689,15,40,9,7.326,1.3,29.016,336.722,0.159,5.207,35000000,Slightly Polluted
2020,PENCHALA,14/1/2020,7.873,4,16,21,6.939,0.09,26.886,35.873,0.015,5.191,176000,Clean
2020,PENCHALA,8/3/2020,7.118,4,15,9,7.759,0.17,29.562,33.71,0.014,7.686,136000,Clean
2020,PENCHALA,12/5/2020,5.939,3,13,5,6.137,0.07,29.743,37.319,0.016,4.909,104000,Clean
2020,PENCHALA,15/7/2020,7.743,<1.000,6,<1.000,7.286,0.1,26.944,30.539,0.013,3.628,32000,Clean
2020,PENCHALA,13/9/2020,7.918,2,10,3,6.52,0.09,28.032,36.406,0.015,10.786,63000,Clean
2020,PENCHALA,15/11/2020,6.379,<1.000,5,<1.000,6.206,0.12,28.244,41.849,0.018,1.976,80000,Clean
2020,JINJANG,13/1/2020,6.48,9,26,44,7.355,9.24,29.016,338.825,0.16,18.343,610000,Slightly Polluted
2020,JINJANG,10/3/2020,6.164,7,45,38,7.608,6.27,30.7,278.246,0.13,18.513,580000,Slightly Polluted
2020,JINJANG,11/5/2020,2.481,5,23,11,7.16,6.94,30.086,287.111,0.135,9.158,990000,Polluted
2020,JINJANG,5/7/2020,4.96,13,38,105,7.37,7.23,28.696,261.596,0.123,35.612,540000,Polluted
2020,JINJANG,6/9/2020,4.514,11,36,25,6.913,5.26,28.59,221.059,0.103,23.255,780000,Polluted
2020,JINJANG,15/11/2020,4.91,10,35,21,7.22,6.39,29.905,293.12,0.137,10.909,1720000,Slightly Polluted
2020,KEROH,13/1/2020,3.495,8,27,31,7.151,7.73,29.223,334.508,0.158,38.168,1920000,Polluted
2020,KEROH,14/3/2020,3.622,5,21,21,7.534,8.53,31.523,328.803,0.154,13.62,740000,Slightly Polluted
2020,KEROH,11/5/2020,4.005,3,16,13,7.28,8.87,31.829,271.549,0.127,9.332,320000,Slightly Polluted
2020,KEROH,5/7/2020,5.059,7,25,68,7.411,4.84,28.817,244.896,0.115,45.651,380000,Slightly Polluted
2020,KEROH,6/9/2020,4.985,11,31,32,7.104,5.51,29.138,276.084,0.129,32.531,800000,Slightly Polluted
2020,KEROH,15/11/2020,3.87,9,28,11,7.195,6.36,30.135,285.077,0.134,8.382,42000,Slightly Polluted
2020,GOMBAK,13/1/2020,4.433,9,37,16,7.085,3.62,28.481,229.366,0.107,14.368,1150000,Slightly Polluted
2020,GOMBAK,5/3/2020,1.84,14,50,34,7.382,5.42,29.026,257.936,0.121,45.577,1470000,Polluted
2020,GOMBAK,12/5/2020,3.462,5,30,15,7.274,4.38,29.756,218.799,0.102,24.685,860000,Slightly Polluted
2020,GOMBAK,12/7/2020,5.736,13,41,816,7.547,2.47,26.932,154.715,0.072,410.729,960000,Polluted
2020,GOMBAK,14/9/2020,6.129,8,22,44,7.048,1.67,26.993,186.624,0.087,34.294,2000000,Slightly Polluted
2020,GOMBAK,15/11/2020,5.116,13,32,64,7.128,2.87,28.832,201.888,0.094,32.45,1345000,Slightly Polluted
2020,GOMBAK,12/1/2020,4.547,7,39,35,7.062,1.81,28.558,177.712,0.083,20.732,2800000,Slightly Polluted
2020,GOMBAK,10/3/2020,4.852,5,29,52,7.428,3.25,28.977,209.614,0.098,28.396,350000,Slightly Polluted
2020,GOMBAK,12/5/2020,5.193,3,19,4,7.203,3.34,32.897,256.724,0.119,8.106,860000,Slightly Polluted
2020,GOMBAK,14/7/2020,5.525,6,13,59,7.558,1.76,28.594,146.198,0.068,30.459,160000,Slightly Polluted
2020,GOMBAK,5/9/2020,6.447,6,22,33,7.097,0.61,28.02,155.242,0.072,47.028,730000,Slightly Polluted
2020,GOMBAK,6/11/2020,4.521,5,15,24,7.126,1.62,29.03,225.918,0.105,24.311,1250000,Slightly Polluted
2020,BATU,12/1/2020,3.81,9,23,43,7.015,5.14,29.485,236.486,0.11,37.769,3600000,Polluted
2020,BATU,10/3/2020,4.364,6,39,16,7.547,6.72,31.066,233.128,0.108,18.414,540000,Slightly Polluted
2020,BATU,13/5/2020,4.672,4,20,14,7.211,5.55,28.587,263.151,0.123,118.103,1410000,Slightly Polluted
2020,BATU,13/7/2020,5.491,17,42,128,7.654,4.15,26.946,171.46,0.08,91.995,830000,Polluted
2020,BATU,7/9/2020,4.497,8,39,19,6.97,4.09,30.935,215.049,0.1,18.463,43000000,Slightly Polluted
2020,BATU,11/11/2020,5.759,12,26,40,7.078,3.6,29.459,205.664,0.096,24.531,1910000,Slightly Polluted
2020,JINJANG,13/1/2020,6.323,9,29,36,7.322,9.32,29.962,337.537,0.159,18.754,960000,Slightly Polluted
2020,JINJANG,10/3/2020,6.288,7,41,58,7.528,6.66,30.251,275.114,0.129,19.446,208000,Slightly Polluted
2020,JINJANG,11/5/2020,4.263,4,25,10,7.224,6.53,30.618,273.855,0.128,7.662,272000,Slightly Polluted
2020,JINJANG,5/7/2020,5.118,12,34,74,7.358,7.3,29.036,260.14,0.122,25.203,370000,Polluted
2020,JINJANG,6/9/2020,4.486,13,94,9,6.822,5.32,28.808,217.751,0.102,19.146,680000,Polluted
2020,JINJANG,9/11/2020,5.848,18,71,32,7.128,5.13,28.891,233.029,0.109,21.556,500000,Polluted
2020,TOBA,14/1/2020,3.534,5,30,40,6.994,4.12,29.326,285.083,0.134,42.317,3700000,Polluted
2020,TOBA,14/3/2020,5.239,7,32,30,7.2,2.96,31.428,288.462,0.135,16.546,740000,Slightly Polluted
2020,TOBA,11/5/2020,3.813,4,20,33,6.994,3.91,31.462,244.368,0.114,16.917,960000,Slightly Polluted
2020,TOBA,13/7/2020,5.215,25,62,34,7.458,4.93,26.706,242.247,0.114,89.285,1020000,Polluted
2020,TOBA,6/9/2020,5.231,45,121,69,6.835,5.21,30.423,274.926,0.129,61.039,6600000,Polluted
2020,TOBA,15/11/2020,4.855,11,36,11,7.036,6.47,29.765,295.152,0.138,5.086,1920000,Slightly Polluted
2020,UNTUT,13/1/2020,4.152,10,44,12,7.07,2.73,28.554,348.932,0.165,19.644,1950000,Slightly Polluted
2020,UNTUT,14/3/2020,4.171,7,38,22,7.996,3.42,31.054,321.228,0.151,15.359,670000,Slightly Polluted
2020,UNTUT,12/5/2020,4.28,4,25,8,7.166,3.26,31.2,267.358,0.125,5.832,770000,Slightly Polluted
2020,UNTUT,5/7/2020,4.327,10,30,36,7.298,1.99,30.578,269.476,0.126,4.095,420000,Slightly Polluted
2020,UNTUT,14/9/2020,3.263,6,27,9,6.957,2.33,28.449,314.018,0.148,13.057,1050000,Slightly Polluted
2020,UNTUT,15/11/2020,4.414,7,21,4,7.122,2.54,29.886,272.482,0.128,7.251,970000,Slightly Polluted
2020,BUNOS,13/1/2020,5.826,10,27,11,7.355,3.09,29.169,251.233,0.118,11.478,6500000,Slightly Polluted
2020,BUNOS,5/3/2020,5.662,11,36,26,7.826,3.27,32.893,285.835,0.133,18.144,2720000,Slightly Polluted
2020,BUNOS,12/5/2020,4.793,3,20,5,7.182,2.41,30.671,187.78,0.087,10.352,990000,Slightly Polluted
2020,BUNOS,15/7/2020,4.541,6,20,2,7.853,6.84,28.897,256.211,0.12,13.186,1090000,Slightly Polluted
2020,BUNOS,5/9/2020,7.753,8,32,<1.000,8.018,2.55,29.79,247.317,0.116,14.14,8600000,Slightly Polluted
2020,BUNOS,12/11/2020,4.828,14,39,15,8.544,1.92,31.79,268.731,0.125,9.212,1360000,Slightly Polluted
2020,BELONGKONG,12/1/2020,6.19,9,40,22,7.157,4.65,29.457,165.98,0.077,9.48,4400000,Slightly Polluted
2020,BELONGKONG,10/3/2020,4.751,5,32,8,7.352,4.9,29.538,281.524,0.132,8.538,740000,Slightly Polluted
2020,BELONGKONG,12/5/2020,7.076,4,24,3,7.497,3.86,32.345,258.065,0.12,8.923,700000,Slightly Polluted
2020,BELONGKONG,14/7/2020,5.4,8,18,44,7.552,7.4,29.173,272.653,0.128,40.414,1180000,Slightly Polluted
2020,BELONGKONG,5/9/2020,8.28,2,22,6,7.325,2.84,29.009,288.083,0.135,37.453,1040000,Slightly Polluted
2020,BELONGKONG,6/11/2020,5.743,7,23,6,7.139,3.15,28.871,291.344,0.137,7.455,1630000,Slightly Polluted
2020,AIR BUSUK,12/1/2020,2.384,10,53,41,7.162,10.3,29.732,437.749,0.208,35.452,3200000,Polluted
2020,AIR BUSUK,10/3/2020,2.812,20,70,36,7.452,17.6,29.624,185.217,0.086,22.918,6900000,Polluted
2020,AIR BUSUK,12/5/2020,3.468,7,38,25,7.337,14.2,30.849,333.387,0.157,21.809,1790000,Polluted
2020,AIR BUSUK,14/7/2020,3.093,34,88,14,7.683,21.6,28.902,321.136,0.151,22.525,1340000,Polluted
2020,AIR BUSUK,5/9/2020,2.255,39,112,22,7.151,14.9,28.964,390.389,0.185,18.364,29000000,Polluted
2020,AIR BUSUK,12/11/2020,2.885,69,124,40,7.221,13.1,30.531,368.866,0.174,28.273,97000000,Polluted
2020,BUNOS,7/1/2020,5.133,7,23,4,6.903,1.27,29.801,164.862,0.076,5.366,3800000,Slightly Polluted
2020,BUNOS,5/3/2020,4.63,9,29,16,7.516,1.47,30.68,201.76,0.094,9.793,2050000,Slightly Polluted
2020,BUNOS,13/5/2020,6.087,4,22,243,7.112,3.42,28.547,159.303,0.074,10.227,7200,Slightly Polluted
2020,BUNOS,14/7/2020,7.111,3,15,8,7.608,0.74,27.737,135.994,0.063,2.398,40,Clean
2020,BUNOS,5/9/2020,5.253,6,31,50,7.028,1.4,28.077,231.965,0.109,98.339,22000000,Slightly Polluted
2020,BUNOS,6/11/2020,7.519,4,23,11,7.188,0.99,27.76,166.733,0.077,8.911,2900,Clean
2020,JINJANG,14/1/2020,2.315,6,40,29,6.94,9.61,28.427,344.333,0.163,22.823,850000,Polluted
2020,JINJANG,8/3/2020,4.843,14,65,63,7.602,6.4,30.696,305.216,0.143,38.836,990000,Polluted
2020,JINJANG,11/5/2020,4.528,6,30,72,7.19,8.17,29.672,281.568,0.132,41.94,450000,Slightly Polluted
2020,JINJANG,5/7/2020,4.458,15,39,49,7.33,7.86,28.915,309.436,0.146,21.564,830000,Polluted
2020,JINJANG,6/9/2020,3.828,11,32,26,6.819,6.54,28.51,266.463,0.125,34.457,840000,Polluted
2020,JINJANG,9/11/2020,5.716,7,21,37,7.05,3.28,29.966,186.413,0.086,34.362,1050000,Slightly Polluted
2020,KERAYONG,6/1/2020,3.593,15,39,31,7.263,11.5,29.911,420.939,0.199,26.76,1500000,Polluted
2020,KERAYONG,6/3/2020,4.625,14,35,18,8.079,3.99,29.11,260.735,0.122,17.866,830000,Polluted
2020,KERAYONG,7/5/2020,4.232,5,27,544,7.096,1.68,27.277,88.131,0.04,269.308,500000,Polluted
2020,KERAYONG,8/7/2020,5.132,9,28,24,7.948,13.5,27.85,269.991,0.127,24.476,256000,Slightly Polluted
2020,KERAYONG,13/9/2020,5.374,9,28,27,7.201,4.8,27.468,234.263,0.11,23.22,910000,Slightly Polluted
2020,KERAYONG,9/11/2020,3.874,12,44,13,7.475,11.2,28.582,370.926,0.175,7.977,580000,Polluted
2020,KEROH,14/1/2020,4.829,7,40,33,7.025,6.11,28.802,256.081,0.12,16.797,8000000,Slightly Polluted
2020,KEROH,8/3/2020,5.102,23,51,21,7.329,6.21,30.157,233.167,0.109,16.534,2240000,Polluted
2020,KEROH,14/5/2020,4.849,8,42,4,7.237,5.63,30.959,198.626,0.092,14.173,540000,Slightly Polluted
2020,KEROH,15/7/2020,4.799,12,41,6,7.495,9.96,28.016,218.785,0.102,16.803,1060000,Slightly Polluted
2020,KEROH,13/9/2020,6.772,6,39,13,7.061,3.49,29.036,173.13,0.08,13.823,2300000,Slightly Polluted
2020,KEROH,15/11/2020,5.05,18,47,16,7.152,6.07,30.174,231.985,0.108,10.747,1600000,Polluted
2020,KLANG,11/1/2020,5.265,11,33,59,7.366,5.76,28.851,243.521,0.114,30.024,1500000,Slightly Polluted
2020,KLANG,11/3/2020,5.239,6,25,86,7.727,7.27,29.332,275.463,0.129,34.07,420000,Slightly Polluted
2020,KLANG,15/5/2020,4.289,4,23,28,7.339,5,31.79,206.452,0.096,23.252,1280000,Slightly Polluted
2020,KLANG,12/7/2020,5.87,6,24,83,7.725,3.54,28.201,157.493,0.073,49.187,770000,Slightly Polluted
2020,KLANG,14/9/2020,6.277,3,22,176,7.058,1.09,28.56,117.9,0.054,15.889,3000000,Slightly Polluted
2020,KLANG,12/11/2020,6.906,5,24,93,7.155,1,28.469,93.347,0.042,35.233,960000,Slightly Polluted
2020,KUYOH,6/1/2020,5.744,12,46,43,7.118,9.94,29.992,330.279,0.155,23.853,340000,Slightly Polluted
2020,KUYOH,6/3/2020,5.761,9,29,82,7.266,3.41,28.429,195.107,0.091,72.085,340000,Slightly Polluted
2020,KUYOH,7/5/2020,6.088,5,26,154,7.202,1.69,27.736,89.496,0.041,134.914,230000,Slightly Polluted
2020,KUYOH,8/7/2020,5.928,6,18,59,7.321,6.88,27.477,181.064,0.084,25.641,136000,Slightly Polluted
2020,KUYOH,13/9/2020,6.021,14,37,120,7.016,2.84,27.088,174.104,0.081,76.384,1060000,Slightly Polluted
2020,KUYOH,9/11/2020,6.19,10,36,28,7.244,8.23,29.084,285.193,0.134,22.771,410000,Slightly Polluted
2020,BATU,13/1/2020,4.151,9,26,75,7.193,5.02,29.312,262.256,0.123,19.782,830000,Polluted
2020,BATU,14/3/2020,4.003,4,23,18,7.609,7.97,30.513,329.827,0.155,19.803,830000,Slightly Polluted
2020,BATU,11/5/2020,3.867,4,14,12,7.256,5.94,32.281,263.607,0.123,8.96,380000,Slightly Polluted
2020,BATU,5/7/2020,4.684,11,26,89,7.408,5.89,29.086,251.461,0.118,30.065,370000,Polluted
2020,BATU,6/9/2020,4.195,13,40,44,7.003,5.04,29.473,246.152,0.115,36.172,880000,Polluted
2020,BATU,15/11/2020,4.761,9,30,41,7.194,6.11,29.364,280.126,0.131,13.979,800000,Slightly Polluted
2020,KERAYONG,13/1/2020,4.006,27,54,35,7.275,10.6,29.318,381.056,0.18,23.456,3800000,Polluted
2020,KERAYONG,11/3/2020,4.547,6,33,44,7.679,10.8,32.479,362.613,0.17,21.841,700000,Slightly Polluted
2020,KERAYONG,15/5/2020,3.538,3,14,33,7.534,10.1,32.052,318.607,0.149,13.738,1180000,Slightly Polluted
2020,KERAYONG,12/7/2020,6.375,10,36,33,7.857,8.16,29.884,236.708,0.11,33.711,1440000,Slightly Polluted
2020,KERAYONG,15/9/2020,5.833,13,50,18,7.292,12.4,28.863,330.657,0.156,11.183,5700000,Slightly Polluted
2020,KERAYONG,12/11/2020,4.766,27,62,23,7.459,9.81,31.949,366.054,0.172,12.794,1790000,Polluted
2020,GOMBAK,13/1/2020,3.627,8,30,54,7.073,6,28.827,283.862,0.133,23.584,960000,Polluted
2020,GOMBAK,14/3/2020,4.1,6,32,26,7.828,8.59,32.114,319.176,0.149,14.285,830000,Slightly Polluted
2020,GOMBAK,27/5/2020,4.324,6,27,64,7.234,3.6,29.551,201.933,0.094,31.696,300000,Slightly Polluted
2020,GOMBAK,12/7/2020,5.525,10,38,477,7.579,3.94,27.563,181.829,0.085,207.995,340000,Polluted
2020,GOMBAK,14/9/2020,5.672,5,24,93,6.976,1.38,27.58,181.682,0.085,23.717,890000,Slightly Polluted
2020,GOMBAK,15/11/2020,5.062,12,26,53,7.216,5.21,29.648,260.447,0.122,25.096,1080000,Slightly Polluted
2020,BATU,14/1/2020,5.259,4,24,35,7.217,3.72,29.575,222.918,0.104,10.789,540000,Slightly Polluted
2020,BATU,14/3/2020,6.352,4,21,49,7.806,8.6,31.407,336.395,0.158,38.755,830000,Slightly Polluted
2020,BATU,11/5/2020,3.813,3,15,8,7.264,7.38,29.814,288.127,0.135,7.665,830000,Slightly Polluted
2020,BATU,5/7/2020,5.649,8,23,29,7.429,4.03,30.024,219.018,0.102,9.605,480000,Slightly Polluted
2020,BATU,6/9/2020,4.305,11,28,21,6.918,5.36,28.923,220.727,0.103,21.49,780000,Slightly Polluted
